author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim
xiaoyen.__1122,2025年04月28日 17:47,,5小時,原來我昨天花了1000塊是去看恩米的屁股和大屏 我想說一樓位置會很好的說😭121區真的看不到什麼 好討厭好生氣 但是見到恩米我還是很開心！,False,False,11,0,0,0,479,132,https://www.threads.net/@xiaoyen.__1122/post/DI_Fp_Fz2_O,2025年04月29日 07:31,😭,1,Ch,2025-04-29 07:31:11.460985+08:00,Tuesday,7,0,False,True
jia_h_030465,2025年04月28日 18:43,,4小時,ㄟ不是那麼多團都6首歌會到很晚吧 好像沒辦法當天來回，要來訂住宿了😣,False,False,0,0,0,0,262,15,https://www.threads.net/@jia_h_030465/post/DI_MBIFSydH,2025年04月29日 07:31,😣,1,Ch,2025-04-29 07:31:26.780483+08:00,Tuesday,7,0,False,False
snow_fsrm,2025年04月28日 18:23,,5小時,今天好像又有不太OK的消息，如果某位歌手想以中國主要市場，那麼的確不需要台灣歌迷，我們也不用跪。翻譯 snow_fsrm 1天 我的河道上都是兩位可愛的日本男生脆文れん (•̀ᴗ• ) 一位是永瀬廉，另一位是在Legacy Taipei舉辦演唱會的 れん（Ren）,False,False,15,0,0,0,2186,163,https://www.threads.net/@snow_fsrm/post/DI_Jw9vPXJA,2025年04月29日 07:32,,0,Ch,2025-04-29 07:32:39.926794+08:00,Tuesday,7,0,False,False
,2025年04月27日 23:01,,1天,我的河道上都是兩位可愛的日本男生脆文れん (•̀ᴗ• ) 一位是永瀬廉，另一位是在Legacy Taipei舉辦演唱會的 れん（Ren）,False,False,10,0,1,0,4440,163,https://www.threads.net/@snow_fsrm/post/DI9EzhlvtVW,2025年04月29日 07:32,,0,Ch,2025-04-29 07:32:55.198009+08:00,Tuesday,7,0,False,False
moresweet0720,2025年04月28日 10:21,,13小時,死也不会实名认证微博你滚吧,False,False,1,0,0,0,332,15,https://www.threads.net/@moresweet0720/post/DI-Sp7Ly-ui,2025年04月29日 07:33,,0,Ch,2025-04-29 07:33:10.494447+08:00,Tuesday,7,0,False,False
ochilli._,2025年04月28日 09:58,,13小時,📥📥 3,False,False,0,3,0,0,161,159,https://www.threads.net/@ochilli._/post/DI-QBGqvNXw,2025年04月29日 07:33,📥📥,2,unknown,2025-04-29 07:33:25.694395+08:00,Tuesday,7,0,False,False
_07zxk,2025年04月28日 18:07,,5小時,所以星巴克到底是用來吃東西還是讀書開會的呢,False,False,15,1,0,0,10000,156,https://www.threads.net/@_07zxk/post/DI_H6OhzpUo,2025年04月29日 07:33,,0,Ch,2025-04-29 07:33:41.102959+08:00,Tuesday,7,1,False,False
y1.hua,2025年04月28日 15:07,,8小時,有人搶到vip可以發上來讓我羨慕一下嗎⋯⋯,False,False,28,2,0,1,3173,171,https://www.threads.net/@y1.hua/post/DI-zXKJPSvd,2025年04月29日 07:33,,0,Ch,2025-04-29 07:33:56.278001+08:00,Tuesday,7,0,False,False
17andteam,2025年04月28日 17:15,,6小時,刷卡後是不是就不能退了......,False,False,5,12,0,0,1825,19,https://www.threads.net/@17andteam/post/DI_B_mnJ22P,2025年04月29日 07:34,,0,Ch,2025-04-29 07:34:11.489373+08:00,Tuesday,7,0,False,False
57240r,2025年04月28日 16:21,,7小時,看簽售覺得 其實某些偶像還蠻害羞的 但在舞台又可以大大方方唱歌跳舞 我是從頭害羞到尾所以覺得他們很厲害 會一直為你們應援🥹,False,False,0,0,0,0,107,27,https://www.threads.net/@57240r/post/DI-73KdB3rj,2025年04月29日 07:34,🥹,1,Ch,2025-04-29 07:34:26.730518+08:00,Tuesday,7,0,False,False
llllllll.zip,2025年04月28日 06:26,,17小時,追DAY6好幸福，下次還要,False,False,55,5,1,0,1926,243,https://www.threads.net/@llllllll.zip/post/DI93wYXTpHw,2025年04月29日 07:34,,0,Ch,2025-04-29 07:34:41.951037+08:00,Tuesday,7,0,False,False
yangziyan777__,2025年04月28日 10:51,,12小時,接我明天醒来突然变成戴文青木 4,False,False,4,0,0,0,467,26,https://www.threads.net/@yangziyan777__/post/DI-WBxSs6JI,2025年04月29日 07:35,,0,Ch,2025-04-29 07:35:26.216220+08:00,Tuesday,7,0,False,False
uuoozzyiyi,2025年04月28日 19:18,,4小時,好寂寞啊，L要打瓦，小刀要玩无限暖暖，只有我一个人还在伤心地戒断。到底谁能和我一起发焦安溥疯。,False,False,4,0,0,0,128,83,https://www.threads.net/@uuoozzyiyi/post/DI_QFKPy4a1,2025年04月29日 07:35,,0,Ch,2025-04-29 07:35:41.485004+08:00,Tuesday,7,0,False,False
jpstudy.miiya,2025年04月28日 20:38,,2小時,最近在交友軟體上滑到印象最深刻最喜歡的名字就是辦公室冗員 笑了大概五分鐘才左滑掉,False,False,0,0,0,0,233,14,https://www.threads.net/@jpstudy.miiya/post/DI_ZQShy3Lr,2025年04月29日 07:35,,0,Ch,2025-04-29 07:35:56.749092+08:00,Tuesday,7,0,False,False
ihck.s,2025年04月28日 13:31,,10小時,乾 我不要再滑社團了 一直滑一直收 趕快存下次回歸的錢啦 我要認真做備審了 做備審不用錢,False,False,7,1,0,0,1275,74,https://www.threads.net/@ihck.s/post/DI-oZaISfjb,2025年04月29日 07:36,,0,Ch,2025-04-29 07:36:12.044476+08:00,Tuesday,7,0,False,False
__yz330,2025年04月28日 01:13,,22小時,為啥交友軟體要放idol的照片 我是來交友的 不是來追星餒,False,False,15,1,0,0,1294,601,https://www.threads.net/@__yz330/post/DI9T4K9yERL,2025年04月29日 07:36,,0,Ch,2025-04-29 07:36:27.386004+08:00,Tuesday,7,0,False,False
ken.c.sky,2025年04月28日 20:14,,3小時,請問最近有人要去韓國嗎？,False,False,3,0,0,0,4363,198,https://www.threads.net/@ken.c.sky/post/DI_WcO_SUA6,2025年04月29日 07:36,,0,Ch,2025-04-29 07:36:42.616049+08:00,Tuesday,7,0,True,False
weiting._.waiting,2025年04月28日 02:24,,21小時,我真的很不喜歡視訊面試是以加line 的方式預約進行,False,False,1,1,0,0,1063,122,https://www.threads.net/@weiting._.waiting/post/DI9cC0xTI7_,2025年04月29日 07:36,,0,Ch,2025-04-29 07:36:57.903477+08:00,Tuesday,7,0,False,False
ohcyqae,2025年04月28日 17:05,,6小時,覺得Ross嘅on a break冇錯係絕對red flag🚩,False,False,0,0,0,0,647,65,https://www.threads.net/@ohcyqae/post/DI_A0kEyTR5,2025年04月29日 07:37,🚩,1,Ch,2025-04-29 07:37:13.166910+08:00,Tuesday,7,0,False,False
yo.onikj,2025年04月28日 20:43,,2小時,最不爭氣的事情：看機票,False,False,0,0,0,0,2539,9,https://www.threads.net/@yo.onikj/post/DI_ZzWDTTKa,2025年04月29日 07:38,,0,Ch,2025-04-29 07:38:14.668319+08:00,Tuesday,7,0,False,False
sharpayxia96,2025年04月28日 14:49,,8小時,我应该怎么去了解穆斯林文化呢，怎么去和老外聊话题呢，真的好尬,False,False,0,4,0,0,1753,3,https://www.threads.net/@sharpayxia96/post/DI-xU57RAZU,2025年04月29日 07:38,,0,Ch,2025-04-29 07:38:30.156525+08:00,Tuesday,7,0,False,False
dearest._.youth,2025年04月28日 00:52,,22小時,近排現生好唔開心 急速需要睇演唱會來充電 點解七巡仲有一個月🥲,False,False,0,0,0,0,955,4,https://www.threads.net/@dearest._.youth/post/DI9RjWBzZOh,2025年04月29日 07:38,🥲,1,Ch,2025-04-29 07:38:45.365637+08:00,Tuesday,7,0,False,False
yjtwen_,2025年04月28日 19:37,,4小時,kktik 你順利進我黑名單第一名了,False,False,23,2,1,2,847,170,https://www.threads.net/@yjtwen_/post/DI_SPNKz2u-,2025年04月29日 07:39,,0,Ch,2025-04-29 07:39:00.781155+08:00,Tuesday,7,0,False,False
_i1o5_,2025年04月28日 07:40,,15小時,補藥再讓我看到NMIXX在大巨蛋的那個了 我很羨慕欸我真的很羨慕欸,False,False,3,1,0,0,1017,106,https://www.threads.net/@_i1o5_/post/DI-AJgkh9wi,2025年04月29日 07:39,,0,Ch,2025-04-29 07:39:16.176769+08:00,Tuesday,7,0,False,False
panghom_wtk,2025年04月28日 11:56,,11小時,工作多到不知道要先做哪一个😥,False,False,5,6,0,1,1236,129,https://www.threads.net/@panghom_wtk/post/DI-diO0TRKJ,2025年04月29日 07:39,😥,1,Ch,2025-04-29 07:39:43.107058+08:00,Tuesday,7,0,False,False
boii_mafuyu,2025年04月28日 19:02,,4小時,媽呀我真的要幸福死了😭😭💥 終於可以跟大家見面🥺🫵🏻🫵🏻🫵🏻 愛所有露內😭都是天使😭🤲🏻,False,False,7,4,0,0,428,82,https://www.threads.net/@boii_mafuyu/post/DI_OOqwP7pP,2025年04月29日 07:40,😭😭💥🥺🫵🏻🫵🏻🫵🏻😭😭🤲🏻,14,Ch,2025-04-29 07:40:10.053586+08:00,Tuesday,7,0,False,False
42._.js,2025年04月28日 20:50,&TEAM LUNÉ,2小時,&TEAM臺北場 vip2 序號33x換vip1（ ; ; ）,False,False,3,3,1,0,726,72,https://www.threads.net/@42._.js/post/DI_akdLSM7o,2025年04月29日 07:40,,0,Ch,2025-04-29 07:40:25.273874+08:00,Tuesday,7,0,False,False
27try_pp,2025年04月28日 19:35,,4小時,耶 成功刷到前半的票！,False,False,2,0,0,0,512,109,https://www.threads.net/@27try_pp/post/DI_R_9Kz6Mj,2025年04月29日 07:40,,0,Ch,2025-04-29 07:40:40.197661+08:00,Tuesday,7,0,False,True
,2025年04月28日 15:25,,8小時,我好想知道VIP有多少號,False,False,14,4,1,1,2356,109,https://www.threads.net/@27try_pp/post/DI-1XANTgl4,2025年04月29日 07:40,,0,Ch,2025-04-29 07:40:55.100567+08:00,Tuesday,7,0,False,False
bornthiswaybrachio,2025年04月28日 00:37,,23小時,微博有個我很喜歡的地方是檢舉無腦發言讓它被禁言,False,False,1,0,0,0,134,5,https://www.threads.net/@bornthiswaybrachio/post/DI9PyyYzzxN,2025年04月29日 07:41,,0,Ch,2025-04-29 07:41:37.651925+08:00,Tuesday,7,0,False,False
zorah_gu,2025年04月28日 11:59,,11小時,好家伙 云计算还没整明白又开始学区块链了🤦🏽‍♀️,False,False,3,0,0,0,241,51,https://www.threads.net/@zorah_gu/post/DI-d1WYRso_,2025年04月29日 07:41,🤦🏽♀,3,Ch,2025-04-29 07:41:52.468299+08:00,Tuesday,7,0,False,False
nuna_saranghaeyo,2025年04月28日 02:34,,21小時,惆悵的凌晨兩點半 想回韓國了 明天就買機票回去 開玩笑的 我沒這個能力,False,False,1,0,0,0,596,164,https://www.threads.net/@nuna_saranghaeyo/post/DI9dKwNhBWF,2025年04月29日 07:42,,0,Ch,2025-04-29 07:42:07.510694+08:00,Tuesday,7,0,False,False
uppoom999,2025年04月28日 02:09,,21小時,国抖好多蠢田力希望全部灭绝,False,False,8,4,0,1,456,59,https://www.threads.net/@uppoom999/post/DI9aSOnSPgj,2025年04月29日 07:42,,0,Ch,2025-04-29 07:42:22.823171+08:00,Tuesday,7,0,False,False
ha_2631.in,2025年04月28日 02:57,,20小時,30幾歲的都沒有男人病了 10幾20幾的小屁孩憑什麼有男人病==,False,False,9,0,0,0,478,213,https://www.threads.net/@ha_2631.in/post/DI9f2qFSQFA,2025年04月29日 07:42,,0,Ch,2025-04-29 07:42:37.724296+08:00,Tuesday,7,0,False,False
___101.starry,2025年04月28日 00:49,,22小時,推上一樣還是貴的要死的黃牛跟一堆詐騙 認真讓票的我永遠都是錯過 😇,False,False,2,0,0,0,545,197,https://www.threads.net/@___101.starry/post/DI9RNYdPOrn,2025年04月29日 07:42,😇,1,Ch,2025-04-29 07:42:52.803391+08:00,Tuesday,7,0,False,False
jennyguo961221,2025年04月28日 01:18,,22小時,年龄焦虑一年比一年严重，周末本来没打算出去，但一想到下个春天可能在忙着结婚生孩子找工作或者换个城市重启人生，没机会自己一个人闲逛了，赶紧换上衣服去了地铁站,False,False,3,0,0,0,248,63,https://www.threads.net/@jennyguo961221/post/DI9UbVwTRgf,2025年04月29日 07:43,,0,Ch,2025-04-29 07:43:19.901203+08:00,Tuesday,7,0,False,False
hezi1145,2025年04月28日 01:36,,22小時,大師我的輕舟是不是早就過萬重山了只不過我他喵的沒上船,False,False,41,1,8,1,960,1149,https://www.threads.net/@hezi1145/post/DI9WfZxP7x6,2025年04月29日 07:43,,0,Ch,2025-04-29 07:43:34.838156+08:00,Tuesday,7,0,False,False
tturnback,2025年04月28日 15:52,,7小時,感觉中国人就是足不出户恨遍全世界,False,False,40,15,0,1,2168,2,https://www.threads.net/@tturnback/post/DI-4djcxMMZ,2025年04月29日 07:44,,0,Ch,2025-04-29 07:44:01.071118+08:00,Tuesday,7,0,False,False
nova.from.an,2025年04月28日 16:41,,7小時,跟很會搶票的朋友一邊 聊天一邊搶好&TEAM了.. 是想要的vip區只是序號很大~ 中途本想直接買座位區，還刷到第一排的座位 但想說第一次看&TEAM 應該還是要vip區吧，(那個爛到死的場地).. 我以為會員可以買四張票 但實際只能結一次帳 也是蠻妙的 現在看vip也都還有票 希望票能都賣完呀...,False,False,6,0,0,0,1191,72,https://www.threads.net/@nova.from.an/post/DI--KqMpyno,2025年04月29日 07:44,,0,Ch,2025-04-29 07:44:44.391947+08:00,Tuesday,7,0,False,False
yu1022min,2025年04月28日 17:35,,6小時,趕在時間內選擇在今天果斷退票… 變成500內的號碼了….. 但要斟酌一下…不知道現在選擇退票的會不會遇到他們下班，退票完成就過了會員優先購的時間…..,False,False,0,0,0,0,3138,0,https://www.threads.net/@yu1022min/post/DI_EVhTyGXa,2025年04月29日 07:44,,0,Ch,2025-04-29 07:44:59.232843+08:00,Tuesday,7,0,False,False
anchiii_06,2025年04月27日 23:58,,23小時,我目前是有6500敢買6200的VIP &TEAM請對我好、、翻譯 yooghanii 1天 我沒追星的話存款一定有六位數 可惜我是那種戶頭只剩6000還敢買5800的人,False,False,22,2,0,0,1528,251,https://www.threads.net/@anchiii_06/post/DI9LXSRvKho,2025年04月29日 07:45,,0,Ch,2025-04-29 07:45:14.254647+08:00,Tuesday,7,0,False,False
,2025年04月27日 16:10,,1天,我沒追星的話存款一定有六位數 可惜我是那種戶頭只剩6000還敢買5800的人,False,False,11000,57,1246,1275,220000,53,https://www.threads.net/@yooghanii/post/DI8VuiXBoDd,2025年04月29日 07:45,,0,Ch,2025-04-29 07:45:29.413993+08:00,Tuesday,7,1,False,False
1jinllin,2025年04月28日 16:18,,7小時,認真覺得我家哥哥們很沒工作運 他們七個要不要集體去做個祭改還是啥的啊 每次都遇到雷到不行的工作團隊 搞得藝人還要自己處理這種破事唉😮‍💨,False,False,86,1,1,2,1718,52,https://www.threads.net/@1jinllin/post/DI-7fMfS9Gc,2025年04月29日 07:45,😮💨,2,Ch,2025-04-29 07:45:44.654537+08:00,Tuesday,7,0,False,False
hz__z7_,2025年04月28日 00:35,,23小時,所以我到底要不要訂吳是溫泡泡啊幹！！！！！ 還是我訂jaeriyu就好了,False,False,27,5,0,1,2216,727,https://www.threads.net/@hz__z7_/post/DI9PkNZSNF-,2025年04月29日 07:45,,0,Ch,2025-04-29 07:45:59.690615+08:00,Tuesday,7,0,False,True
hz__z7_,2025年04月28日 20:27,,3小時,搶完票沒有開心沒有解脫 只覺得更煩躁 看著一張一張小號被刷出來很影響心態 還有A的兩位數的票⋯ 雖然我的票也不是非常大但是當然是能更前面就更好 一直都知道他們會慢慢釋票但是這也放太慢了,False,False,25,1,0,2,1192,727,https://www.threads.net/@hz__z7_/post/DI_YB7YSF6Y,2025年04月29日 07:46,,0,Ch,2025-04-29 07:46:41.085010+08:00,Tuesday,7,0,False,False
_wuxann,2025年04月28日 11:00,,12小時,手機 耳機 錢包 鑰匙 煙,False,False,1982,30,200,73,27000,183,https://www.threads.net/@_wuxann/post/DI-XD8NvwXg,2025年04月29日 07:46,,0,Ch,2025-04-29 07:46:56.340721+08:00,Tuesday,7,1,False,False
ktyunpy,2025年04月28日 21:42,李赫海,2小時,消息總是爆炸一瞬間 大家莫急莫慌 看來龜記只是合作發文 不是代言 看起來另有東西拍攝中 大家敬請期待 謝謝哥哥們知道我們五月可能會很空虛 快點來點新消息花錢吧😃😃,False,False,345,2,0,16,6582,955,https://www.threads.net/@ktyunpy/post/DI_giX0T9rm,2025年04月29日 07:47,😃😃,2,Ch,2025-04-29 07:47:11.146843+08:00,Tuesday,7,0,False,False
yk186491580923,2025年04月28日 14:50,,8小時,我為什麼還卡在差異分析(外查客戶) 不要這個時候通知查帳啦,False,False,0,0,0,0,481,122,https://www.threads.net/@yk186491580923/post/DI-xakTxDvA,2025年04月29日 07:48,,0,Ch,2025-04-29 07:48:06.135512+08:00,Tuesday,7,0,False,False
tingyiiiii1211,2025年04月28日 14:30,,9小時,奕含去世，已經八年了嗎⋯,False,False,5,0,0,0,17000,1,https://www.threads.net/@tingyiiiii1211/post/DI-vJ5OSw69,2025年04月29日 07:48,,0,Ch,2025-04-29 07:48:20.832574+08:00,Tuesday,7,1,False,False
wow_tix4u,2025年04月28日 20:19,NCT DREAM,3小時,NCT DREAM 仁川 5/24、25 過戶票 內場/看台🈶,False,False,0,2,0,0,657,321,https://www.threads.net/@wow_tix4u/post/DI_XD21SvJ8,2025年04月29日 07:48,🈶,1,Ch,2025-04-29 07:48:42.354916+08:00,Tuesday,7,0,False,False
lin_0222__,2025年04月28日 19:46,JHOPE,4小時,好想知道他演唱會開到幾點啊啊啊🥲JHOPE,False,False,1,4,0,0,1812,9,https://www.threads.net/@lin_0222__/post/DI_TRh3v-PH,2025年04月29日 07:48,🥲,1,Ch,2025-04-29 07:48:57.825812+08:00,Tuesday,7,0,False,False
lilinibb_,2025年04月28日 17:49,,5小時,尊重很難嗎？徐煐淏很認真的對粉絲們表達感謝 結果才剛講沒幾句 就打斷他 叫其他成員的名字 超級沒禮貌 我第一次看到徐煐淏在這麼多人面前眼眶泛淚 自己那麼難過 但發言完還是顧著大家的情緒 炒熱演唱會氣氛 即使被這樣對待還是顧及著大家的情緒 這麼溫柔的人卻沒有被某些尖叫雞尊重,False,False,11,0,0,0,289,1,https://www.threads.net/@lilinibb_/post/DI_F7TDTht-,2025年04月29日 07:49,,0,Ch,2025-04-29 07:49:12.583672+08:00,Tuesday,7,0,True,False
re7boyufe1ls,2025年04月28日 01:43,,22小時,聽到小手拉大手就想到很小的時候因為很喜歡梁靜茹，整天說想要娶梁靜茹當老婆，真的點點點,False,False,1,3,0,0,809,34,https://www.threads.net/@re7boyufe1ls/post/DI9XWSGTgOw,2025年04月29日 07:49,,0,Ch,2025-04-29 07:49:27.659561+08:00,Tuesday,7,0,False,False
meishiuandu,2025年04月28日 16:01,,7小時,我每天工作完都會算一下今天又賺了多少 就這樣又能撐過一天,False,False,5,1,0,0,5356,48,https://www.threads.net/@meishiuandu/post/DI-5fmXTw3J,2025年04月29日 07:49,,0,Ch,2025-04-29 07:49:42.782708+08:00,Tuesday,7,0,False,False
,2025年04月29日 14:46,,50分鐘,靜的時候像透明人 瘋的時候像神經病 TOP1處女座 TOP2牡羊座 TOP3天蠍座 TOP4雙魚座 TOP5魔羯座,False,False,255,3,11,17,6796,113946,https://www.threads.net/@virgotw88/post/DJBVyKfRVW3,2025年04月29日 23:37,,0,Ch,2025-04-29 23:37:23.182520+08:00,Tuesday,23,0,False,False
ricorbmaeson,2025年04月28日 21:53,,17小時,"Hi, Good Morning! 🫠",False,False,22,1,1,0,233,571,https://www.threads.net/@ricorbmaeson/post/DI_h2jGx3Xa,2025年04月29日 23:37,🫠,1,en,2025-04-29 23:37:37.940203+08:00,Tuesday,23,0,False,True
,2025年04月28日 14:26,射手座,1天,好 說說看你喜歡哪個😃,True,False,919,1,25,48,15000,99881,https://www.threads.net/@sagittariustw88/post/DI-ushyBEpi,2025年04月29日 23:37,😃,1,Ch,2025-04-29 23:37:52.577205+08:00,Tuesday,23,1,False,False
adamwontlose,2025年04月28日 20:37,,18小時,REAL ONES always bounce back 💯,False,False,1051,28,256,5,13000,27785,https://www.threads.net/@adamwontlose/post/DI_ZGZrOHyB,2025年04月29日 23:38,💯,1,en,2025-04-29 23:38:07.451908+08:00,Tuesday,23,1,False,False
bawabhulindersingh,2025年04月29日 02:22,,13小時,@manjit_kaur5711hii 1,False,False,1,0,0,0,1233,86,https://www.threads.net/@bawabhulindersingh/post/DJAApvKyD4M,2025年04月29日 23:38,,0,unknown,2025-04-29 23:38:22.233850+08:00,Tuesday,23,0,False,False
hooperrrrrrrrrrrrrrrr,2025年04月29日 14:52,,45分鐘,看著脆上這麼多女生在徵男友或是放閃文 一方面覺得好想去認識看看但又想他有這麼多選擇,False,False,1,0,0,0,155,1,https://www.threads.net/@hooperrrrrrrrrrrrrrrr/post/DJBWeOAznfG,2025年04月29日 23:38,,0,Ch,2025-04-29 23:38:36.965169+08:00,Tuesday,23,0,False,False
yxuz._7,2025年04月28日 17:29,,22小時,現在的男朋友會記錄女友的都很少見了,False,False,3664,34,692,413,60000,121,https://www.threads.net/@yxuz._7/post/DI_DkFZpzZ5,2025年04月29日 23:38,,0,Ch,2025-04-29 23:38:51.758534+08:00,Tuesday,23,1,False,False
boysbe_bad,2025年04月29日 13:23,NBA,2小時,最後幾秒鍾 緊張到想上廁所了 最後的關鍵籃板實在太重要 吉巴真的是為大場面而生的男人 太穩了 專打高端局 勇士大晴天 桃園大晴天 買午飯去 46,False,False,46,0,0,0,2923,2,https://www.threads.net/@boysbe_bad/post/DJBMNg_S_rU,2025年04月29日 23:39,,0,Ch,2025-04-29 23:39:06.456285+08:00,Tuesday,23,0,False,False
emily_lilly231,2025年04月29日 15:02,,36分鐘,"👤 Lily mentioned you a minute ago 💌 It doesn't hurt to say hello. Hey, how are you? ☺️",False,False,8,4,0,0,289,538,https://www.threads.net/@emily_lilly231/post/DJBXktcoUUX,2025年04月29日 23:39,👤💌☺,3,en,2025-04-29 23:39:21.151006+08:00,Tuesday,23,0,True,False
